"";"year";"month";"day";"ice";"date"
"666";1974;10;28;18772200;1974-10-28
"667";1974;10;29;18594400;1974-10-29
"668";1974;10;30;18440700;1974-10-30
"669";1974;10;31;18319200;1974-10-31
"670";1974;11;1;18245900;1974-11-01
"671";1974;11;2;18202000;1974-11-02
"672";1974;11;3;18148000;1974-11-03
"673";1974;11;4;18081400;1974-11-04
"674";1974;11;5;17877300;1974-11-05
"675";1974;11;6;17761700;1974-11-06
"676";1974;11;7;17659800;1974-11-07
"677";1974;11;8;17569400;1974-11-08
"678";1974;11;9;17466900;1974-11-09
"679";1974;11;10;17383500;1974-11-10
"680";1974;11;11;17255600;1974-11-11
"681";1974;11;12;17161400;1974-11-12
"682";1974;11;13;17017100;1974-11-13
"683";1974;11;14;16834500;1974-11-14
"684";1974;11;15;16659000;1974-11-15
"685";1974;11;16;16455300;1974-11-16
"686";1974;11;17;16243700;1974-11-17
"687";1974;11;18;16079300;1974-11-18
"688";1974;11;19;15890300;1974-11-19
"689";1974;11;20;15765000;1974-11-20
"690";1974;11;21;15647000;1974-11-21
"691";1974;11;22;15537700;1974-11-22
"692";1974;11;23;15408600;1974-11-23
"693";1974;11;24;15266900;1974-11-24
"694";1974;11;25;15087900;1974-11-25
"695";1974;11;26;14861700;1974-11-26
"696";1974;11;27;14635600;1974-11-27
"697";1974;11;28;14401200;1974-11-28
"698";1974;11;29;14222800;1974-11-29
"699";1974;11;30;14030100;1974-11-30
"700";1974;12;1;13870000;1974-12-01
"701";1974;12;2;13696600;1974-12-02
"702";1974;12;3;13534300;1974-12-03
"703";1974;12;4;13354100;1974-12-04
"704";1974;12;5;13193200;1974-12-05
"705";1974;12;6;12967500;1974-12-06
"706";1974;12;7;12744200;1974-12-07
"707";1974;12;8;12544400;1974-12-08
"708";1974;12;9;12276900;1974-12-09
"709";1974;12;10;12056800;1974-12-10
"710";1974;12;11;11785400;1974-12-11
"711";1974;12;12;11577300;1974-12-12
"712";1974;12;13;11314600;1974-12-13
"713";1974;12;14;11101400;1974-12-14
"714";1974;12;15;10852600;1974-12-15
"715";1974;12;16;10685800;1974-12-16
"716";1974;12;17;10486500;1974-12-17
"717";1974;12;18;10340600;1974-12-18
"718";1974;12;19;10209300;1974-12-19
"719";1974;12;20;10076700;1974-12-20
"720";1974;12;21;9916290;1974-12-21
"721";1974;12;22;9761920;1974-12-22
"722";1974;12;23;9641870;1974-12-23
"723";1974;12;24;9468920;1974-12-24
"724";1974;12;25;9320600;1974-12-25
"725";1974;12;26;9175210;1974-12-26
"726";1974;12;27;9060710;1974-12-27
"727";1974;12;28;8889680;1974-12-28
"728";1974;12;29;8681890;1974-12-29
"729";1974;12;30;8425940;1974-12-30
"730";1974;12;31;8181410;1974-12-31
"731";1975;1;1;7945760;1975-01-01
"732";1975;1;2;7774220;1975-01-02
"733";1975;1;3;7519680;1975-01-03
"734";1975;1;4;7337940;1975-01-04
"735";1975;1;5;7173370;1975-01-05
"736";1975;1;6;7006170;1975-01-06
"737";1975;1;7;6869360;1975-01-07
"738";1975;1;8;6718830;1975-01-08
"739";1975;1;9;6546180;1975-01-09
"740";1975;1;10;6404120;1975-01-10
"741";1975;1;11;6247820;1975-01-11
"742";1975;1;12;6115560;1975-01-12
"743";1975;1;13;5971580;1975-01-13
"744";1975;1;14;5811450;1975-01-14
"745";1975;1;15;5669190;1975-01-15
"746";1975;1;16;5535410;1975-01-16
"747";1975;1;17;5393860;1975-01-17
"748";1975;1;18;5249480;1975-01-18
"749";1975;1;19;5119540;1975-01-19
"750";1975;1;20;5014030;1975-01-20
"751";1975;1;21;4903670;1975-01-21
"752";1975;1;22;4806140;1975-01-22
"753";1975;1;23;4701640;1975-01-23
"754";1975;1;24;4633590;1975-01-24
"755";1975;1;25;4567960;1975-01-25
"756";1975;1;26;4504460;1975-01-26
"757";1975;1;27;4403290;1975-01-27
"758";1975;1;28;4364620;1975-01-28
"759";1975;1;29;4304240;1975-01-29
"760";1975;1;30;4277890;1975-01-30
"761";1975;1;31;4240540;1975-01-31
"762";1975;2;1;4177030;1975-02-01
"763";1975;2;2;4128770;1975-02-02
"764";1975;2;3;4092420;1975-02-03
"765";1975;2;4;4012660;1975-02-04
"766";1975;2;5;3949960;1975-02-05
"767";1975;2;6;3866460;1975-02-06
"768";1975;2;7;3774380;1975-02-07
"769";1975;2;8;3710260;1975-02-08
"770";1975;2;9;3613340;1975-02-09
"771";1975;2;10;3529240;1975-02-10
"772";1975;2;11;3457850;1975-02-11
"773";1975;2;12;3396970;1975-02-12
"774";1975;2;13;3348200;1975-02-13
"775";1975;2;14;3291460;1975-02-14
"776";1975;2;15;3242900;1975-02-15
"777";1975;2;16;3220280;1975-02-16
"778";1975;2;17;3184340;1975-02-17
"779";1975;2;18;3151830;1975-02-18
"780";1975;2;19;3132850;1975-02-19
"781";1975;2;20;3109220;1975-02-20
"782";1975;2;21;3097200;1975-02-21
"783";1975;2;22;3078220;1975-02-22
"784";1975;2;23;3070850;1975-02-23
"785";1975;2;24;3062880;1975-02-24
"786";1975;2;25;3047730;1975-02-25
"787";1975;2;26;3062470;1975-02-26
"788";1975;2;27;3059950;1975-02-27
"789";1975;2;28;3067620;1975-02-28
"790";1975;3;1;3094380;1975-03-01
"791";1975;3;2;3133150;1975-03-02
"792";1975;3;3;3176560;1975-03-03
"793";1975;3;4;3264000;1975-03-04
"794";1975;3;5;3364260;1975-03-05
"795";1975;3;6;3423730;1975-03-06
"796";1975;3;7;3495110;1975-03-07
"797";1975;3;8;3561340;1975-03-08
"798";1975;3;9;3621010;1975-03-09
"799";1975;3;10;3670890;1975-03-10
"800";1975;3;11;3733790;1975-03-11
"801";1975;3;12;3795480;1975-03-12
"802";1975;3;13;3851420;1975-03-13
"803";1975;3;14;3941980;1975-03-14
"804";1975;3;15;4049810;1975-03-15
"805";1975;3;16;4166020;1975-03-16
"806";1975;3;17;4276780;1975-03-17
"807";1975;3;18;4347360;1975-03-18
"808";1975;3;19;4433780;1975-03-19
"809";1975;3;20;4529400;1975-03-20
"810";1975;3;21;4628540;1975-03-21
"811";1975;3;22;4754850;1975-03-22
"812";1975;3;23;4824010;1975-03-23
"813";1975;3;24;4873480;1975-03-24
"814";1975;3;25;4948600;1975-03-25
"815";1975;3;26;5031900;1975-03-26
"816";1975;3;27;5146190;1975-03-27
"817";1975;3;28;5319550;1975-03-28
"818";1975;3;29;5494820;1975-03-29
"819";1975;3;30;5620020;1975-03-30
"820";1975;3;31;5734210;1975-03-31
"821";1975;4;1;5858000;1975-04-01
"822";1975;4;2;5985010;1975-04-02
"823";1975;4;3;6109400;1975-04-03
"824";1975;4;4;6194620;1975-04-04
"825";1975;4;5;6250850;1975-04-05
"826";1975;4;6;6272860;1975-04-06
"827";1975;4;7;6294470;1975-04-07
"828";1975;4;8;6310320;1975-04-08
"829";1975;4;9;6329600;1975-04-09
"830";1975;4;10;6373220;1975-04-10
"831";1975;4;11;6432190;1975-04-11
"832";1975;4;12;6559200;1975-04-12
"833";1975;4;13;6756990;1975-04-13
"834";1975;4;14;6945090;1975-04-14
"835";1975;4;15;7144390;1975-04-15
"836";1975;4;16;7351370;1975-04-16
"837";1975;4;17;7517060;1975-04-17
"838";1975;4;18;7649720;1975-04-18
"839";1975;4;19;7790170;1975-04-19
"840";1975;4;20;7887400;1975-04-20
"841";1975;4;21;8048540;1975-04-21
"842";1975;4;22;8190390;1975-04-22
"843";1975;4;23;8314180;1975-04-23
"844";1975;4;24;8483800;1975-04-24
"845";1975;4;25;8621820;1975-04-25
"846";1975;4;26;8757410;1975-04-26
"847";1975;4;27;8906740;1975-04-27
"848";1975;4;28;9100700;1975-04-28
"849";1975;4;29;9266280;1975-04-29
"850";1975;4;30;9333120;1975-04-30
"851";1975;5;1;9381980;1975-05-01
"852";1975;5;2;9419850;1975-05-02
"853";1975;5;3;9484360;1975-05-03
"854";1975;5;4;9580990;1975-05-04
"855";1975;5;5;9685380;1975-05-05
"856";1975;5;6;9807650;1975-05-06
"857";1975;5;7;9894180;1975-05-07
"858";1975;5;8;9970010;1975-05-08
"859";1975;5;9;10038800;1975-05-09
"860";1975;5;10;10107800;1975-05-10
"861";1975;5;11;10184200;1975-05-11
"862";1975;5;12;10267800;1975-05-12
"863";1975;5;13;10344900;1975-05-13
"864";1975;5;14;10469200;1975-05-14
"865";1975;5;15;10562900;1975-05-15
"866";1975;5;16;10664600;1975-05-16
"867";1975;5;17;10777500;1975-05-17
"868";1975;5;18;10886100;1975-05-18
"869";1975;5;19;10977700;1975-05-19
"870";1975;5;20;11044700;1975-05-20
"871";1975;5;21;11098900;1975-05-21
"872";1975;5;22;11180400;1975-05-22
"873";1975;5;23;11251200;1975-05-23
"874";1975;5;24;11342700;1975-05-24
"875";1975;5;25;11413100;1975-05-25
"876";1975;5;26;11493100;1975-05-26
"877";1975;5;27;11584500;1975-05-27
"878";1975;5;28;11985700;1975-05-28
"879";1975;5;29;12386100;1975-05-29
"880";1975;5;30;12785900;1975-05-30
"881";1975;5;31;13185100;1975-05-31
"882";1975;6;1;13583800;1975-06-01
"883";1975;6;2;13981800;1975-06-02
"884";1975;6;3;14379300;1975-06-03
"885";1975;6;4;14495600;1975-06-04
"886";1975;6;5;14611300;1975-06-05
"887";1975;6;6;14726600;1975-06-06
"888";1975;6;7;14841400;1975-06-07
"889";1975;6;8;14955700;1975-06-08
"890";1975;6;9;15069700;1975-06-09
"891";1975;6;10;15183100;1975-06-10
"892";1975;6;11;15122900;1975-06-11
"893";1975;6;12;15062200;1975-06-12
"894";1975;6;13;15001100;1975-06-13
"895";1975;6;14;14939700;1975-06-14
"896";1975;6;15;14878000;1975-06-15
"897";1975;6;16;14816000;1975-06-16
"898";1975;6;17;14753800;1975-06-17
"899";1975;6;18;14908800;1975-06-18
"900";1975;6;19;15063500;1975-06-19
"901";1975;6;20;15218000;1975-06-20
"902";1975;6;21;15372200;1975-06-21
"903";1975;6;22;15526100;1975-06-22
"904";1975;6;23;15679900;1975-06-23
"905";1975;6;24;15833300;1975-06-24
"906";1975;6;25;15955300;1975-06-25
"907";1975;6;26;16077000;1975-06-26
"908";1975;6;27;16198400;1975-06-27
"909";1975;6;28;16319600;1975-06-28
"910";1975;6;29;16440500;1975-06-29
"911";1975;6;30;16560900;1975-06-30
"912";1975;7;1;16681100;1975-07-01
"913";1975;7;2;16728600;1975-07-02
"914";1975;7;3;16775800;1975-07-03
"915";1975;7;4;16822400;1975-07-04
"916";1975;7;5;16868600;1975-07-05
"917";1975;7;6;16914300;1975-07-06
"918";1975;7;7;16959500;1975-07-07
"919";1975;7;8;17004200;1975-07-08
"920";1975;7;9;17033700;1975-07-09
"921";1975;7;10;17062600;1975-07-10
"922";1975;7;11;17090900;1975-07-11
"923";1975;7;12;17118300;1975-07-12
"924";1975;7;13;17145000;1975-07-13
"925";1975;7;14;17170900;1975-07-14
"926";1975;7;15;17195900;1975-07-15
"927";1975;7;16;17381900;1975-07-16
"928";1975;7;17;17566700;1975-07-17
"929";1975;7;18;17750700;1975-07-18
"930";1975;7;19;17933500;1975-07-19
"931";1975;7;20;18115300;1975-07-20
"932";1975;7;21;18295900;1975-07-21
"933";1975;7;22;18475200;1975-07-22
"934";1975;7;23;18559800;1975-07-23
"935";1975;7;24;18643100;1975-07-24
"936";1975;7;25;18725000;1975-07-25
"937";1975;7;26;18805600;1975-07-26
"938";1975;7;27;18884700;1975-07-27
"939";1975;7;28;18962400;1975-07-28
"940";1975;7;29;19038600;1975-07-29
"941";1975;7;30;19039000;1975-07-30
"942";1975;7;31;19037900;1975-07-31
"943";1975;8;1;19035200;1975-08-01
"944";1975;8;2;19030800;1975-08-02
"945";1975;8;3;19024900;1975-08-03
"946";1975;8;4;19017300;1975-08-04
"947";1975;8;5;19008100;1975-08-05
"948";1975;8;6;18964900;1975-08-06
"949";1975;8;7;18920100;1975-08-07
"950";1975;8;8;18873500;1975-08-08
"951";1975;8;9;18825400;1975-08-09
"952";1975;8;10;18775400;1975-08-10
"953";1975;8;11;18723800;1975-08-11
"954";1975;8;12;18670500;1975-08-12
"955";1975;8;13;18678800;1975-08-13
"956";1975;8;14;18685300;1975-08-14
"957";1975;8;15;18690400;1975-08-15
"958";1975;8;16;18693700;1975-08-16
"959";1975;8;17;18695400;1975-08-17
"960";1975;8;18;18695600;1975-08-18
"961";1975;8;19;18694200;1975-08-19
"962";1975;8;20;18823500;1975-08-20
"963";1975;8;21;18951500;1975-08-21
"964";1975;8;22;18963200;1975-08-22
"965";1975;8;23;18955800;1975-08-23
"966";1975;8;24;18933100;1975-08-24
"967";1975;8;25;18921900;1975-08-25
"968";1975;8;26;18938800;1975-08-26
"969";1975;8;27;18942400;1975-08-27
"970";1975;8;28;19087900;1975-08-28
"971";1975;8;29;19232200;1975-08-29
"972";1975;8;30;19375500;1975-08-30
"973";1975;8;31;19517800;1975-08-31
"974";1975;9;1;19659100;1975-09-01
"975";1975;9;2;19799500;1975-09-02
"976";1975;9;3;19810400;1975-09-03
"977";1975;9;4;19820400;1975-09-04
"978";1975;9;5;19829700;1975-09-05
"979";1975;9;6;19838200;1975-09-06
"980";1975;9;7;19846000;1975-09-07
"981";1975;9;8;19853100;1975-09-08
"982";1975;9;9;19859600;1975-09-09
"983";1975;9;10;19259600;1975-09-10
"984";1975;9;11;19303200;1975-09-11
"985";1975;9;12;19359300;1975-09-12
"986";1975;9;13;19403400;1975-09-13
"987";1975;9;14;19423500;1975-09-14
"988";1975;9;15;19427500;1975-09-15
"989";1975;9;16;19440700;1975-09-16
"990";1975;9;17;19439800;1975-09-17
"991";1975;9;18;19420400;1975-09-18
"992";1975;9;19;19383700;1975-09-19
"993";1975;9;20;19362000;1975-09-20
"994";1975;9;21;19344900;1975-09-21
"995";1975;9;22;19330000;1975-09-22
"996";1975;9;23;19358400;1975-09-23
"997";1975;9;24;19415100;1975-09-24
"998";1975;9;25;19441800;1975-09-25
"999";1975;9;26;19418000;1975-09-26
"1000";1975;9;27;19397100;1975-09-27
"1001";1975;9;28;19302900;1975-09-28
"1002";1975;9;29;19199200;1975-09-29
"1003";1975;9;30;19086200;1975-09-30
"1004";1975;10;1;18976600;1975-10-01
"1005";1975;10;2;18902500;1975-10-02
"1006";1975;10;3;18873100;1975-10-03
"1007";1975;10;4;18823300;1975-10-04
"1008";1975;10;5;18768600;1975-10-05
"1009";1975;10;6;18721000;1975-10-06
"1010";1975;10;7;18701200;1975-10-07
"1011";1975;10;8;18670400;1975-10-08
"1012";1975;10;9;18640300;1975-10-09
"1013";1975;10;10;18609600;1975-10-10
"1014";1975;10;11;18587500;1975-10-11
"1015";1975;10;12;18569700;1975-10-12
"1016";1975;10;13;18542400;1975-10-13
"1017";1975;10;14;18512900;1975-10-14
"1018";1975;10;15;18507800;1975-10-15
"1019";1975;10;16;18491200;1975-10-16
"1020";1975;10;17;18468800;1975-10-17
"1021";1975;10;18;18424600;1975-10-18
"1022";1975;10;19;18363200;1975-10-19
"1023";1975;10;20;18319200;1975-10-20
"1024";1975;10;21;18251900;1975-10-21
"1025";1975;10;22;18186600;1975-10-22
"1026";1975;10;23;18129900;1975-10-23
"1027";1975;10;24;18056800;1975-10-24
"1028";1975;10;25;18027200;1975-10-25
"1029";1975;10;26;17989700;1975-10-26
"1030";1975;10;27;17945600;1975-10-27
"1031";1975;10;28;17920600;1975-10-28
"1032";1975;10;29;17894900;1975-10-29
"1033";1975;10;30;17854800;1975-10-30
"1034";1975;10;31;17827600;1975-10-31
"1035";1975;11;1;17757200;1975-11-01
"1036";1975;11;2;17675000;1975-11-02
"1037";1975;11;3;17584300;1975-11-03
"1038";1975;11;4;17470300;1975-11-04
"1039";1975;11;5;17382800;1975-11-05
"1040";1975;11;6;17310900;1975-11-06
"1041";1975;11;7;17248600;1975-11-07
"1042";1975;11;8;17165800;1975-11-08
"1043";1975;11;9;17069400;1975-11-09
"1044";1975;11;10;16954300;1975-11-10
"1045";1975;11;11;16841200;1975-11-11
"1046";1975;11;12;16735300;1975-11-12
"1047";1975;11;13;16620600;1975-11-13
"1048";1975;11;14;16464000;1975-11-14
"1049";1975;11;15;16331400;1975-11-15
"1050";1975;11;16;16161700;1975-11-16
"1051";1975;11;17;15979000;1975-11-17
"1052";1975;11;18;15808200;1975-11-18
"1053";1975;11;19;15630700;1975-11-19
"1054";1975;11;20;15506700;1975-11-20
"1055";1975;11;21;15376900;1975-11-21
"1056";1975;11;22;15221100;1975-11-22
"1057";1975;11;23;15035100;1975-11-23
"1058";1975;11;24;14860700;1975-11-24
"1059";1975;11;25;14687100;1975-11-25
"1060";1975;11;26;14489300;1975-11-26
"1061";1975;11;27;14261200;1975-11-27
"1062";1975;11;28;14040300;1975-11-28
"1063";1975;11;29;13886200;1975-11-29
"1064";1975;11;30;13760500;1975-11-30
"1065";1975;12;1;13593600;1975-12-01
"1066";1975;12;2;13402900;1975-12-02
"1067";1975;12;3;13209400;1975-12-03
"1068";1975;12;4;12974600;1975-12-04
"1069";1975;12;5;12756100;1975-12-05
"1070";1975;12;6;12567800;1975-12-06
"1071";1975;12;7;12359800;1975-12-07
"1072";1975;12;8;12176600;1975-12-08
"1073";1975;12;9;12021000;1975-12-09
"1074";1975;12;10;11846600;1975-12-10
"1075";1975;12;11;11632800;1975-12-11
"1076";1975;12;12;11414900;1975-12-12
"1077";1975;12;13;11146800;1975-12-13
"1078";1975;12;14;10885700;1975-12-14
"1079";1975;12;15;10582800;1975-12-15
"1080";1975;12;16;10273900;1975-12-16
"1081";1975;12;17;9974650;1975-12-17
"1082";1975;12;18;9715470;1975-12-18
"1083";1975;12;19;9508800;1975-12-19
"1084";1975;12;20;9305960;1975-12-20
"1085";1975;12;21;9105540;1975-12-21
"1086";1975;12;22;8909470;1975-12-22
"1087";1975;12;23;8716320;1975-12-23
"1088";1975;12;24;8571230;1975-12-24
"1089";1975;12;25;8440690;1975-12-25
"1090";1975;12;26;8388590;1975-12-26
"1091";1975;12;27;8383340;1975-12-27
"1092";1975;12;28;8318920;1975-12-28
"1093";1975;12;29;8229160;1975-12-29
"1094";1975;12;30;8107500;1975-12-30
"1095";1975;12;31;7963520;1975-12-31
"1096";1976;1;1;7799360;1976-01-01
"1097";1976;1;2;7623070;1976-01-02
"1098";1976;1;3;7453450;1976-01-03
"1099";1976;1;4;7340060;1976-01-04
"1100";1976;1;5;7230220;1976-01-05
"1101";1976;1;6;7141970;1976-01-06
"1102";1976;1;7;7030500;1976-01-07
"1103";1976;1;8;6892180;1976-01-08
"1104";1976;1;9;6722160;1976-01-09
"1105";1976;1;10;6528100;1976-01-10
"1106";1976;1;11;6314960;1976-01-11
"1107";1976;1;12;6202290;1976-01-12
"1108";1976;1;13;6100310;1976-01-13
"1109";1976;1;14;6024290;1976-01-14
"1110";1976;1;15;6047510;1976-01-15
"1111";1976;1;16;6074870;1976-01-16
"1112";1976;1;17;6035190;1976-01-17
"1113";1976;1;18;6023080;1976-01-18
"1114";1976;1;19;5931100;1976-01-19
"1115";1976;1;20;5855170;1976-01-20
"1116";1976;1;21;5728760;1976-01-21
"1117";1976;1;22;5564290;1976-01-22
"1118";1976;1;23;5425870;1976-01-23
"1119";1976;1;24;5329650;1976-01-24
"1120";1976;1;25;5213840;1976-01-25
"1121";1976;1;26;5093890;1976-01-26
"1122";1976;1;27;4962740;1976-01-27
"1123";1976;1;28;4820980;1976-01-28
"1124";1976;1;29;4715070;1976-01-29
"1125";1976;1;30;4656010;1976-01-30
"1126";1976;1;31;4560900;1976-01-31
"1127";1976;2;1;4464580;1976-02-01
"1128";1976;2;2;4346650;1976-02-02
"1129";1976;2;3;4273550;1976-02-03
"1130";1976;2;4;4191060;1976-02-04
"1131";1976;2;5;4091310;1976-02-05
"1132";1976;2;6;3974690;1976-02-06
"1133";1976;2;7;3900690;1976-02-07
"1134";1976;2;8;3844250;1976-02-08
"1135";1976;2;9;3800830;1976-02-09
"1136";1976;2;10;3745200;1976-02-10
"1137";1976;2;11;3708140;1976-02-11
"1138";1976;2;12;3662100;1976-02-12
"1139";1976;2;13;3673210;1976-02-13
"1140";1976;2;14;3695630;1976-02-14
"1141";1976;2;15;3677650;1976-02-15
"1142";1976;2;16;3664530;1976-02-16
"1143";1976;2;17;3629900;1976-02-17
"1144";1976;2;18;3579210;1976-02-18
"1145";1976;2;19;3550740;1976-02-19
"1146";1976;2;20;3502880;1976-02-20
"1147";1976;2;21;3462090;1976-02-21
"1148";1976;2;22;3407270;1976-02-22
"1149";1976;2;23;3374760;1976-02-23
"1150";1976;2;24;3348200;1976-02-24
"1151";1976;2;25;3336590;1976-02-25
"1152";1976;2;26;3339120;1976-02-26
"1153";1976;2;27;3364360;1976-02-27
"1154";1976;2;28;3398790;1976-02-28
"1155";1976;2;29;3425950;1976-02-29
"1156";1976;3;1;3485520;1976-03-01
"1157";1976;3;2;3584660;1976-03-02
"1158";1976;3;3;3622220;1976-03-03
"1159";1976;3;4;3662310;1976-03-04
"1160";1976;3;5;3697140;1976-03-05
"1161";1976;3;6;3763270;1976-03-06
"1162";1976;3;7;3811130;1976-03-07
"1163";1976;3;8;3854240;1976-03-08
"1164";1976;3;9;3906140;1976-03-09
"1165";1976;3;10;3989940;1976-03-10
"1166";1976;3;11;4063640;1976-03-11
"1167";1976;3;12;4129270;1976-03-12
"1168";1976;3;13;4188340;1976-03-13
"1169";1976;3;14;4235180;1976-03-14
"1170";1976;3;15;4262540;1976-03-15
"1171";1976;3;16;4297480;1976-03-16
"1172";1976;3;17;4340490;1976-03-17
"1173";1976;3;18;4396630;1976-03-18
"1174";1976;3;19;4462360;1976-03-19
"1175";1976;3;20;4534750;1976-03-20
"1176";1976;3;21;4633790;1976-03-21
"1177";1976;3;22;4678020;1976-03-22
"1178";1976;3;23;4735970;1976-03-23
"1179";1976;3;24;4789480;1976-03-24
"1180";1976;3;25;4875300;1976-03-25
"1181";1976;3;26;4940120;1976-03-26
"1182";1976;3;27;5006050;1976-03-27
"1183";1976;3;28;5089250;1976-03-28
"1184";1976;3;29;5234130;1976-03-29
"1185";1976;3;30;5296130;1976-03-30
"1186";1976;3;31;5373360;1976-03-31
"1187";1976;4;1;5442320;1976-04-01
"1188";1976;4;2;5529250;1976-04-02
"1189";1976;4;3;5628400;1976-04-03
"1190";1976;4;4;5757330;1976-04-04
"1191";1976;4;5;5850120;1976-04-05
"1192";1976;4;6;5966230;1976-04-06
"1193";1976;4;7;6065780;1976-04-07
"1194";1976;4;8;6181790;1976-04-08
"1195";1976;4;9;6310620;1976-04-09
"1196";1976;4;10;6446020;1976-04-10
"1197";1976;4;11;6571110;1976-04-11
"1198";1976;4;12;6697220;1976-04-12
"1199";1976;4;13;6806870;1976-04-13
"1200";1976;4;14;6892280;1976-04-14
"1201";1976;4;15;6987700;1976-04-15
"1202";1976;4;16;7062010;1976-04-16
"1203";1976;4;17;7145710;1976-04-17
"1204";1976;4;18;7232840;1976-04-18
"1205";1976;4;19;7301090;1976-04-19
"1206";1976;4;20;7378840;1976-04-20
"1207";1976;4;21;7453250;1976-04-21
"1208";1976;4;22;7566630;1976-04-22
"1209";1976;4;23;7684960;1976-04-23
"1210";1976;4;24;7818440;1976-04-24
"1211";1976;4;25;7948080;1976-04-25
"1212";1976;4;26;8074890;1976-04-26
"1213";1976;4;27;8196450;1976-04-27
"1214";1976;4;28;8331740;1976-04-28
"1215";1976;4;29;8495410;1976-04-29
"1216";1976;4;30;8631710;1976-04-30
"1217";1976;5;1;8742170;1976-05-01
"1218";1976;5;2;8866660;1976-05-02
"1219";1976;5;3;8974190;1976-05-03
"1220";1976;5;4;9108770;1976-05-04
"1221";1976;5;5;9209440;1976-05-05
"1222";1976;5;6;9333320;1976-05-06
"1223";1976;5;7;9467600;1976-05-07
"1224";1976;5;8;9620970;1976-05-08
"1225";1976;5;9;9751920;1976-05-09
"1226";1976;5;10;9882470;1976-05-10
"1227";1976;5;11;9980000;1976-05-11
"1228";1976;5;12;10088500;1976-05-12
"1229";1976;5;13;10214800;1976-05-13
"1230";1976;5;14;10357500;1976-05-14
"1231";1976;5;15;10537300;1976-05-15
"1232";1976;5;16;10674900;1976-05-16
"1233";1976;5;17;10783700;1976-05-17
"1234";1976;5;18;10862200;1976-05-18
"1235";1976;5;19;10957600;1976-05-19
"1236";1976;5;20;11085900;1976-05-20
"1237";1976;5;21;11219800;1976-05-21
"1238";1976;5;22;11364300;1976-05-22
"1239";1976;5;23;11485600;1976-05-23
"1240";1976;5;24;11613200;1976-05-24
"1241";1976;5;25;11740700;1976-05-25
"1242";1976;5;26;11847600;1976-05-26
"1243";1976;5;27;11955500;1976-05-27
"1244";1976;5;28;12066000;1976-05-28
"1245";1976;5;29;12171000;1976-05-29
"1246";1976;5;30;12279100;1976-05-30
"1247";1976;5;31;12378400;1976-05-31
"1248";1976;6;1;12434000;1976-06-01
"1249";1976;6;2;12486300;1976-06-02
"1250";1976;6;3;12543500;1976-06-03
"1251";1976;6;4;12664800;1976-06-04
"1252";1976;6;5;12806000;1976-06-05
"1253";1976;6;6;12898700;1976-06-06
"1254";1976;6;7;12948500;1976-06-07
"1255";1976;6;8;13025400;1976-06-08
"1256";1976;6;9;13119300;1976-06-09
"1257";1976;6;10;13196800;1976-06-10
"1258";1976;6;11;13274700;1976-06-11
"1259";1976;6;12;13393100;1976-06-12
"1260";1976;6;13;13507900;1976-06-13
"1261";1976;6;14;13620200;1976-06-14
"1262";1976;6;15;13738800;1976-06-15
"1263";1976;6;16;13862700;1976-06-16
